answer,input,sentence,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,session,participant,
Y,None,Some people like to go to another country for vacation.,89,79,8801,79,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pencil may have an eraser on the end.,89,80,8802,80,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A neighbor is a person who lives very far away.,89,81,8803,81,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Bakes potatoes grow on trees.,89,82,8804,82,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A classroom teacher works all day in a grocery store.,89,83,8805,83,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A flashlight may need batteries to operate.,89,84,8806,84,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people rent apartments in large cities.,89,85,8807,85,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A goat talks in complete sentences. ,89,86,8808,86,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All people avoid doctors when they feel sick.,89,87,8809,87,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A carpenter builds things with wood.,89,88,8810,88,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Newly released movies are often shown at theaters.,89,89,8811,89,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A magazine has only one page.,89,90,8812,90,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A photo album may hold many pictures.,89,91,8813,91,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can climb straight up steep walls.,89,92,8814,92,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A fence can provide a border around a property.,89,93,8815,93,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most modern houses do not have any doors or windows.,89,94,8816,94,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people make hotel reservations for only one night.,89,95,8817,95,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A talented athlete may enjoy several different sports.,89,96,8818,96,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People may use a map to find certain locations.,89,97,8819,97,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird can fly.,90,0,8820,0,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Cats have five legs.,90,1,8821,1,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people have long hair,90,2,8822,2,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People have teeth.,90,3,8823,3,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sky is always brown and yellow.,90,4,8824,4,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A clock tells time.,90,5,8825,5,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of grass is red.,90,6,8826,6,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A school bus has a driver.,90,7,8827,7,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People like to drink gum.,90,8,8828,8,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A butterfly has ten wings.,90,9,8829,9,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A train goes on the road.,90,10,8830,10,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A banana is to eat.,90,11,8831,11,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Summer is a season of the year.,90,12,8832,12,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Ants are very big.,90,13,8833,13,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A fire is cold.,90,14,8834,14,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bus has wings,90,15,8835,15,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of milk is pink.,90,16,8836,16,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A flower grows in the sky.,90,17,8837,17,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may bark at a cat.,90,18,8838,18,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A room in a house has walls.,90,19,8839,19,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Golf is a game that some people like to play.,90,20,8840,20,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,June is the month after March.,90,21,8841,21,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can fly over the tops of mountains.,90,22,8842,22,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go swimming on hot days.,90,23,8843,23,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Most windows are made of glass.,90,24,8844,24,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pen is for writing.,90,25,8845,25,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Monkeys live in fish tanks.,90,26,8846,26,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,An insect may live under a rock.,90,27,8847,27,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe goes on your head.,90,28,8848,28,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A frog may swim in a pond.,90,29,8849,29,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A beach by the ocean may have sand.,90,30,8850,30,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,May is the last day of the week.,90,31,8851,31,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People sit on their hands at the dinner table.,90,32,8852,32,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,You can see only one color in a rainbow.,90,33,8853,33,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Cars have four wheels.,90,34,8854,34,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sun is smaller than an orange.,90,35,8855,35,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird may build a nest.,90,36,8856,36,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All mountains are very flat on top.,90,37,8857,37,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,You can drink milk through a straw.,90,38,8858,38,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A map is used to help you find phone numbers.,90,39,8859,39,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A hospital has more than one doctor.,90,40,8860,40,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people eat pie with a fork.,90,41,8861,41,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some little babies cry when they are hungry.,90,42,8862,42,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Winter is a season of the year.,90,43,8863,43,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A table has six arms.,90,44,8864,44,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People serve dinner on their windows.,90,45,8865,45,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Many spiders can spin webs.,90,46,8866,46,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some fish live in the ocean.,90,47,8867,47,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people buy new homes in small towns.,90,48,8868,48,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children fly kites on a windy day.,90,49,8869,49,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe is worn on your ear.,90,50,8870,50,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some children enjoy watching cartoons on television.,90,51,8871,51,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Snow is often green in color.,90,52,8872,52,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A monkey is an insect that flies.,90,53,8873,53,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A door may have a lock.,90,54,8874,54,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A hammer if often used to write a story.,90,55,8875,55,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A plant's roots are above ground.,90,56,8876,56,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may fight with another dog.,90,57,8877,57,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bicycle needs gas each day.,90,58,8878,58,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Money is often used to start forest fires. ,90,59,8879,59,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,One can travel faster on an airplane than on a bicycle.,90,60,8880,60,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cook works every day in a bank.,90,61,8881,61,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Every year all cars need to have new engines.,90,62,8882,62,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A baseball looks like a square.,90,63,8883,63,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Doctors spend most of their time driving race cars.,90,64,8884,64,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Tennis is a game that some people like to play.,90,65,8885,65,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Many people place pictures on the floors of their homes.,90,66,8886,66,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A banker works in a kitchen.,90,67,8887,67,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A coat may be hung on a hanger in a closet.,90,68,8888,68,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Glasses help people to hear.,90,69,8889,69,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A camera is used to help you find your way.,90,70,8890,70,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Tires are always flat.,90,71,8891,71,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pitcher maybe used to pour water.,90,72,8892,72,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A cup must have a lid.,90,73,8893,73,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,An elevator goes up to the moon.,90,74,8894,74,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most clouds are brown and furry.,90,75,8895,75,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,There are many different types of jewelry.,90,76,8896,76,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most people use keys to comb their hair.,90,77,8897,77,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A calendar has both the weeks and days.,90,78,8898,78,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go to another country for vacation.,90,79,8899,79,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pencil may have an eraser on the end.,90,80,8900,80,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A neighbor is a person who lives very far away.,90,81,8901,81,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Bakes potatoes grow on trees.,90,82,8902,82,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A classroom teacher works all day in a grocery store.,90,83,8903,83,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A flashlight may need batteries to operate.,90,84,8904,84,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people rent apartments in large cities.,90,85,8905,85,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A goat talks in complete sentences. ,90,86,8906,86,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All people avoid doctors when they feel sick.,90,87,8907,87,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A carpenter builds things with wood.,90,88,8908,88,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Newly released movies are often shown at theaters.,90,89,8909,89,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A magazine has only one page.,90,90,8910,90,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A photo album may hold many pictures.,90,91,8911,91,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can climb straight up steep walls.,90,92,8912,92,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A fence can provide a border around a property.,90,93,8913,93,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most modern houses do not have any doors or windows.,90,94,8914,94,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people make hotel reservations for only one night.,90,95,8915,95,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A talented athlete may enjoy several different sports.,90,96,8916,96,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People may use a map to find certain locations.,90,97,8917,97,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird can fly.,91,0,8918,0,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Cats have five legs.,91,1,8919,1,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people have long hair,91,2,8920,2,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,People have teeth.,91,3,8921,3,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sky is always brown and yellow.,91,4,8922,4,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A clock tells time.,91,5,8923,5,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of grass is red.,91,6,8924,6,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A school bus has a driver.,91,7,8925,7,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People like to drink gum.,91,8,8926,8,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A butterfly has ten wings.,91,9,8927,9,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A train goes on the road.,91,10,8928,10,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A banana is to eat.,91,11,8929,11,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Summer is a season of the year.,91,12,8930,12,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Ants are very big.,91,13,8931,13,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A fire is cold.,91,14,8932,14,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A bus has wings,91,15,8933,15,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The color of milk is pink.,91,16,8934,16,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A flower grows in the sky.,91,17,8935,17,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A dog may bark at a cat.,91,18,8936,18,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A room in a house has walls.,91,19,8937,19,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Golf is a game that some people like to play.,91,20,8938,20,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,June is the month after March.,91,21,8939,21,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Most dogs can fly over the tops of mountains.,91,22,8940,22,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people like to go swimming on hot days.,91,23,8941,23,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Most windows are made of glass.,91,24,8942,24,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A pen is for writing.,91,25,8943,25,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,Monkeys live in fish tanks.,91,26,8944,26,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,An insect may live under a rock.,91,27,8945,27,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A shoe goes on your head.,91,28,8946,28,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A frog may swim in a pond.,91,29,8947,29,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A beach by the ocean may have sand.,91,30,8948,30,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,May is the last day of the week.,91,31,8949,31,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People sit on their hands at the dinner table.,91,32,8950,32,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,You can see only one color in a rainbow.,91,33,8951,33,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Cars have four wheels.,91,34,8952,34,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,The sun is smaller than an orange.,91,35,8953,35,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A bird may build a nest.,91,36,8954,36,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,All mountains are very flat on top.,91,37,8955,37,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,You can drink milk through a straw.,91,38,8956,38,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A map is used to help you find phone numbers.,91,39,8957,39,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,A hospital has more than one doctor.,91,40,8958,40,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some people eat pie with a fork.,91,41,8959,41,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Some little babies cry when they are hungry.,91,42,8960,42,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
Y,None,Winter is a season of the year.,91,43,8961,43,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,A table has six arms.,91,44,8962,44,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
N,None,People serve dinner on their windows.,91,45,8963,45,,,,,,,,,,2017_Mar_14_0136,60.2384084655,reading_fluency,001,neww,
